"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Maldives","MDV","Rural population","SP.RUR.TOTL","81410","83401","85458","87569","89695","92585","96327","99789","102685","105582","108586","110748","112837","114785","116595","118359","120045","121497","123294","125684","128200","130802","133381","135837","138376","141852","146795","151868","156835","161696","166828","172311","177647","182788","187673","192009","195221","198070","200542","202648","204236","204405","204476","204337","203971","203399","205008","210682","216919","223310","229839","236463","243115","249714","257936","267757","277303","286394","294795","301504","305221","307128",
"Middle East & North Africa","MEA","Rural population","SP.RUR.TOTL","68335627","69284889","70278048","71285311","72294540","73281840","74345744","75549003","76726681","77912725","79102809","80313728","81507466","82734090","84017678","85476575","87173556","88908298","90467133","92122758","93950971","96099906","98278599","100259488","102304260","104361489","106398166","108571018","110815134","113084728","116133710","118514322","120433313","121995515","123497047","125225987","126913570","128574240","130162403","131718219","133282414","134837028","136251834","137653548","139209743","140743096","142361941","144165546","145996993","147788805","149576248","151569208","153507902","155267531","156895112","158329611","159816969","161228918","162677001","164138698","165300297","166238640",
"Mexico","MEX","Rural population","SP.RUR.TOTL","17860929","18124373","18402411","18685643","18972250","19261585","19544984","19821057","20089375","20348490","20608055","20873764","21132523","21384912","21626906","21857444","22070619","22280637","22485721","22664334","22790243","22937148","23036938","23124084","23195539","23247758","23279683","23294746","23303123","23303090","23356516","23491814","23620450","23743407","23858142","23960696","24114740","24293764","24463227","24622214","24740449","24803845","24860923","24908767","24950113","24981414","24994407","24996326","24983933","24963911","24965313","24986399","24997489","24984089","24947049","24889051","24817871","24731228","24609311","24461683","24278613","24053703",
"Marshall Islands","MHL","Rural population","SP.RUR.TOTL","9903","10003","10101","10206","10309","10409","10501","10698","10872","11117","11148","10834","10363","9899","10184","10648","11139","11650","12185","12741","13340","13678","13961","14248","14535","14827","15112","15387","15629","15874","16092","16284","16456","16610","16748","16870","16978","17077","17166","17198","17037","16813","16557","16277","15984","15683","15376","15063","14739","14420","14119","13752","13313","12866","12411","11952","11489","11026","10563","10101","9640","9183",
"Middle income","MIC","Rural population","SP.RUR.TOTL","1596046762","1606176029","1626418586","1656054051","1685246127","1720060031","1756926733","1793009168","1830167700","1868977358","1908399031","1947132181","1984040712","2020286038","2054446390","2088362746","2119650631","2150236106","2177948604","2203176150","2228827750","2255265919","2283966321","2313434725","2341485502","2369775830","2398961887","2428871189","2458471577","2487370764","2516479207","2543273510","2567476160","2590181353","2612177797","2633145539","2652969387","2671890340","2689659679","2705862584","2720734289","2732182845","2739417242","2744787880","2749137893","2752171597","2754060525","2755068434","2755501567","2755609181","2755703499","2757250151","2759360086","2760924950","2761233957","2760203862","2758211912","2755539660","2751242754","2745325770","2738011099","2728106039",
"North Macedonia","MKD","Rural population","SP.RUR.TOTL","964870","959553","951214","941129","932280","923294","914287","905276","896038","886698","876786","868956","870708","872845","874874","876912","878956","881072","883208","885382","887357","890057","892386","891401","889418","886746","883332","879319","874645","869346","862866","850642","832152","812915","797067","801779","810055","815282","823787","831930","839963","847752","845840","852846","859543","865012","869484","873335","876584","879389","881823","883278","883673","883633","883141","881751","879503","876519","872779","867892","860473","851107",
"Mali","MLI","Rural population","SP.RUR.TOTL","4755116","4804453","4854036","4903678","4953543","5004400","5055318","5106858","5160195","5214875","5271778","5329627","5390514","5457662","5528372","5601009","5674107","5750573","5832345","5918320","6009833","6103880","6198178","6293357","6384892","6467180","6538651","6604129","6680093","6764936","6858867","6956935","7058717","7165627","7277147","7389330","7500143","7620923","7758469","7898881","8052142","8215827","8390050","8572004","8760621","8954866","9150660","9348036","9545096","9741147","9938831","10137272","10305330","10474824","10672205","10869374","11073642","11283238","11490927","11695460","11904776","12118494",
"Malta","MLT","Rural population","SP.RUR.TOTL","32234","32301","32364","32423","32491","32438","32264","32083","31769","31373","31176","31154","31104","31051","31003","31207","31339","31434","31738","32033","32345","32555","33232","33677","33654","34224","34530","34352","34222","34143","34068","34576","34516","34446","34350","34172","33504","32568","31621","30677","29771","28923","28094","27263","26456","25664","25194","24985","24853","24744","24572","24389","24315","24370","24566","24861","25136","25525","26112","26826","27086","26912",
"Myanmar","MMR","Rural population","SP.RUR.TOTL","17544676","17858849","18180192","18508434","18844742","19193677","19552201","19919288","20295394","20674693","21055149","21434497","21811976","22193961","22637356","23085318","23536176","23999796","24476506","24957024","25443029","25929814","26406797","26907561","27404818","27889059","28347579","28780402","29191626","29589817","29977223","30340355","30683820","31019874","31352323","31678166","32001720","32327369","32646835","32951110","33231598","33495112","33748830","33984919","34197293","34387390","34560081","34726324","34838171","34950742","35124401","35316765","35521331","35728854","35929459","36111872","36282093","36433470","36561274","36676246","36786680","36879663",
"Middle East & North Africa (excluding high income)","MNA","Rural population","SP.RUR.TOTL","64355765","65254959","66178949","67134931","68107606","69063694","70107474","71283939","72444182","73607242","74770314","75950046","77109069","78286191","79523221","80917506","82555047","84230551","85732969","87334842","89116232","91229311","93378772","95333372","97351417","99379731","101385332","103460689","105611857","107792823","110765613","113060377","114905658","116374010","117768375","119384633","120964446","122518052","124001744","125454059","126917434","128391293","129715307","131029837","132508744","133908865","135293805","136804843","138328217","139837034","141429911","143317267","145182750","146888416","148488933","149906294","151371901","152759159","154193297","155655577","156931282","158009880",
"Montenegro","MNE","Rural population","SP.RUR.TOTL","390288","395358","400855","405629","408167","407556","403326","396175","387702","380103","374810","372314","372001","372962","373826","373677","372261","369941","367085","364260","361814","359882","358165","356180","353296","349163","343624","336948","329588","322174","315089","308622","302931","297354","291529","285272","278544","271535","264406","257441","250788","245634","240467","235306","232295","230563","228771","227018","225348","223773","222127","220302","218427","216571","214705","212741","210706","208638","206498","204336","201999","199225",
"Mongolia","MNG","Rural population","SP.RUR.TOTL","628997","630348","630011","634171","644912","656469","668590","680804","692509","702417","710961","720056","729774","740265","751394","762813","774007","784638","794571","804061","813525","823069","832669","842412","852500","863117","874089","885115","895869","910301","928703","946319","962990","978595","993079","1006588","1019181","1030973","1042175","1053405","1050661","1033003","1015209","997069","978557","959874","941250","923336","906558","891215","876508","879075","892714","907689","924172","941901","960460","979491","998397","1016826","1032543","1045010",
"Northern Mariana Islands","MNP","Rural population","SP.RUR.TOTL","4245","4237","4232","4229","4226","4219","4206","4107","3697","3246","3037","3089","3180","3202","3128","2969","2806","2644","2486","2334","2328","2564","2844","3132","3426","3723","4014","4293","4553","4799","4929","4977","4975","4974","4973","5088","5521","6213","6910","7595","7912","7761","7472","7165","6846","6517","6185","5854","5526","5208","4895","4712","4656","4594","4525","4452","4375","4297","4216","4134","4067","4013",
"Mozambique","MOZ","Rural population","SP.RUR.TOTL","6322149","6429767","6548781","6673037","6800321","6932755","7068704","7207449","7350741","7498615","7655466","7821134","8003678","8206192","8420916","8649033","8887340","9146995","9431033","9718057","9911787","10004476","10112387","10208195","10292392","10356316","10387094","10266171","10086588","10006128","9977594","10104838","10227255","10444580","10888783","11307031","11575188","11807250","12059130","12323774","12598225","12886237","13187976","13500376","13821932","14147982","14477448","14818898","15110145","15407703","15729357","16077251","16444410","16827754","17217312","17609169","18023216","18440146","18834813","19222873","19619219","20007111",
"Mauritania","MRT","Rural population","SP.RUR.TOTL","780791","797598","814788","832272","850077","868190","886534","904945","923224","941252","958761","975552","991547","1006789","1021129","1034538","1046840","1059106","1071643","1083366","1094297","1104646","1114117","1122444","1129472","1135177","1139326","1142031","1151703","1183835","1217197","1256332","1308381","1365683","1416225","1459030","1491730","1528850","1572715","1619171","1668449","1695317","1707695","1719875","1731732","1743825","1756362","1769433","1785189","1804646","1826403","1850477","1876234","1897456","1913785","1930136","1946447","1962529","1978535","1994344","2009661","2024451",
"Mauritius","MUS","Rural population","SP.RUR.TOTL","439093","436849","444336","450826","456372","461084","465009","468241","470840","472901","474487","475625","476298","485328","494671","504488","514678","525140","534083","545530","556912","567354","576486","583976","586967","588590","589878","591054","591840","593079","593973","601736","611050","619687","629793","636613","644552","654086","662415","672335","680434","687159","693296","699690","705459","711012","715718","720361","724365","727675","730796","733358","736801","739811","742551","744937","746586","748132","749148","749731","749824","749824",
"Malawi","MWI","Rural population","SP.RUR.TOTL","3462116","3541732","3624774","3710861","3798824","3888404","3980471","4070277","4161021","4252334","4345181","4441570","4542342","4648001","4759197","4876866","5002352","5140665","5307161","5496104","5700172","5915953","6141123","6373378","6610166","6850141","7087198","7413216","7797533","8143362","8436880","8663100","8879518","8969130","8824088","8771553","8905306","9040693","9188700","9380318","9588774","9808722","10042042","10289880","10554109","10835413","11131671","11439429","11760730","12092750","12430590","12772398","13117544","13466259","13819741","14175692","14532652","14892509","15256915","15627061","16000221","16370252",
"Malaysia","MYS","Rural population","SP.RUR.TOTL","5750153","5875147","6002177","6129259","6253007","6371620","6481753","6582510","6677213","6768595","6858569","6936090","7009819","7086300","7164518","7243558","7322437","7405768","7492341","7575914","7659295","7757998","7855080","7954692","8060073","8174559","8297320","8425396","8554463","8678231","8794612","8904951","8927280","8932772","8932057","8923058","8902706","8874294","8834142","8781487","8724434","8729094","8726045","8713221","8690824","8660016","8620066","8572100","8513687","8443998","8353414","8285667","8223294","8157492","8087145","8011720","7932047","7851020","7764161","7673844","7582878","7488317",
"North America","NAC","Rural population","SP.RUR.TOTL","59749503","59956745","60041554","60067937","60063336","59974259","59835549","59698724","59498919","59271021","59321168","60046630","60703142","61305585","61900765","62546819","63168377","63784951","64431015","65107079","65640207","65941834","66195054","66411434","66599021","66795522","67021166","67282921","67551367","67878213","68141592","68027002","67871991","67666050","67397977","67101347","66776031","66440355","66063725","65671280","65390600","65439773","65532042","65570585","65646334","65725505","65825444","65883493","65944117","65966142","65959775","65866855","65811385","65709685","65611456","65479332","65351229","65149099","64884198","64555353","64482327","63860455",
"Namibia","NAM","Rural population","SP.RUR.TOTL","484485","491159","498731","507093","516211","526079","536629","548012","560060","572732","586281","601713","617839","634362","651391","669254","686039","701898","711293","720126","731351","737040","747996","765919","784676","805049","827707","852197","880160","935203","990397","1020391","1047503","1074655","1101574","1126761","1149832","1171334","1191992","1211878","1230230","1245683","1250846","1250600","1247697","1243828","1239414","1235096","1231347","1228323","1225638","1223174","1220437","1217860","1215123","1212116","1209049","1205794","1202070","1197828","1193946","1189044",
"New Caledonia","NCL","Rural population","SP.RUR.TOTL","49486","49710","49853","49977","50075","50095","50357","50522","50590","51540","54620","57574","59222","59628","59760","59406","59130","59484","59605","59501","59625","60181","60907","61663","62657","63581","64537","65588","66628","67704","69083","70638","72168","73791","75516","76968","78087","78879","79650","80424","81200","81983","82766","83389","83857","83691","83366","83005","82610","82088","82163","82498","82818","83105","83280","82511","81550","80550","79499","78375","77223.009217269","76092.055296821",
"Niger","NER","Rural population","SP.RUR.TOTL","3294825","3390125","3488404","3583434","3679961","3777520","3876253","3972512","4068671","4164153","4259054","4352332","4444918","4538468","4633010","4729780","4828866","4930761","5053553","5194871","5343317","5496885","5653891","5813191","5975752","6142826","6314667","6491637","6674961","6875208","7084247","7300674","7524376","7758039","8003727","8265969","8540664","8821740","9115962","9422866","9741420","10075119","10431710","10804283","11195167","11604856","12032552","12479352","12946955","13435763","13947145","14480483","15043639","15629889","16230067","16857908","17513591","18183772","18868776","19571248","20287928","21022639",
"Nigeria","NGA","Rural population","SP.RUR.TOTL","38004884","38686916","39396837","40129352","40883956","41662580","42455009","43234476","44021264","44840552","45700163","46521019","47383170","48309022","49315921","50419322","51594102","52848214","54169553","55526256","56924008","58132375","59287772","60210396","61107277","62158172","63139868","64088244","65035889","65994821","66954666","68207826","69449199","70728020","72036022","73345790","74645772","75959027","77280635","78635198","80050353","81155279","82274855","83391568","84499321","85595377","86680126","87761889","88835953","89904757","90970553","92054100","93123376","94145930","95103167","95975881","96818209","97678669","98511358","99300013","100084652","100840661",
"Nicaragua","NIC","Rural population","SP.RUR.TOTL","1081309","1106225","1131725","1156393","1175076","1194042","1213354","1233165","1253501","1274196","1294993","1318680","1352015","1385880","1422821","1460220","1497985","1535870","1572594","1606738","1642009","1679463","1716307","1751906","1785587","1818148","1850393","1882403","1915047","1949223","1983905","2018594","2052880","2086487","2119155","2151453","2185451","2216059","2244219","2270627","2295972","2319348","2341099","2361683","2381680","2403604","2425817","2448887","2472747","2497475","2522826","2548583","2574526","2600430","2626270","2652025","2677728","2702447","2726031","2748202","2769106","2789745",
"Netherlands","NLD","Rural population","SP.RUR.TOTL","4623139","4653157","4698192","4740078","4781723","4825313","4865910","4898433","4926402","4960471","4998580","5025388","5033943","5033026","5029686","5031535","5027799","5014415","5001864","4992711","4988512","4971706","4936304","4896872","4858219","4822960","4791802","4764231","4737105","4707697","4682215","4622058","4521389","4418916","4313040","4203458","4093839","3988053","3887534","3790157","3695515","3557438","3373027","3189732","3009850","2834761","2674876","2532774","2400728","2266647","2137737","2023367","1912076","1817063","1738782","1664686","1594889","1528626","1466411","1409098","1354158","1302355",
"Norway","NOR","Rural population","SP.RUR.TOTL","1793484","1768874","1722919","1675534","1627578","1579815","1532017","1484675","1437289","1389753","1341169","1318056","1308707","1298447","1287119","1274846","1261514","1247652","1233268","1218456","1203419","1197646","1196662","1195222","1193177","1191357","1190196","1190337","1191327","1190803","1189479","1181991","1171688","1161607","1151241","1142673","1136431","1124372","1106670","1090090","1076934","1066238","1055893","1046082","1037818","1032150","1027679","1024994","1023926","1022966","1021756","1017612","1010038","1001397","991897","981114","969171","956662","942971","929678","915909","901946",
"Nepal","NPL","Rural population","SP.RUR.TOTL","9814097","9995005","10188902","10388824","10596265","10813176","11036625","11267692","11507515","11753485","12006734","12263236","12504288","12749314","12998129","13252937","13510520","13778966","14061997","14352289","14650219","14951558","15265598","15591585","15920956","16245024","16562957","16870370","17178530","17509896","17879682","18282773","18718455","19140836","19520905","19878056","20197989","20498081","20779285","21039071","21269264","21475448","21724876","21949127","22144717","22303179","22418608","22497973","22552271","22585334","22607115","22601663","22559301","22503531","22468946","22486677","22583720","22733879","22879487","23021883","23309854","23725239",
"Nauru","NRU","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"New Zealand","NZL","Rural population","SP.RUR.TOTL","569279","568025","567559","563832","560592","554829","550673","548852","542008","535289","531054","528062","527958","528859","530357","531095","527914","526440","523456","518332","515870","515265","519115","524941","528179","530154","526550","523085","516544","511178","508061","526013","526117","526757","528375","530696","533676","537663","539403","539177","539268","539389","546433","554908","560764","564649","569106","576971","584445","592898","602137","609376","610037","612077","619619","629598","641118","651473","659719","666466","677048","676747",
"OECD members","OED","Rural population","SP.RUR.TOTL","305473071","305632504","305774534","305659490","305441052","305129921","304587895","303786871","302877240","302041815","301188585","301380527","301407969","301352686","301196855","301063533","301357708","301728095","302076435","302447650","302692658","302288644","301907126","301564384","301166382","300722169","300206091","299455408","298732312","298331188","297870851","297670446","297543994","297194323","296584717","295873669","295318472","294822848","294209632","293547836","292815942","290805471","288095618","285519335","283074898","280713976","278674575","276857852","275121813","273268413","271339957","269782644","268894652","268101762","267394443","266556262","265644129","264500809","263172765","261542431","260002729","257533356",
"Oman","OMN","Rural population","SP.RUR.TOTL","448558","450952","453472","456054","458619","461163","463588","465872","467996","469979","471732","473297","474688","476000","479800","486384","494127","503322","513312","523543","533537","543502","553385","562633","570479","580845","592621","601334","607261","610709","611698","610326","606546","599930","604086","615540","626545","637096","647237","657033","666495","675613","684346","692787","695551","694193","692220","689807","687146","684527","715839","763780","793243","806006","796040","781766","769662","746681","711385","670025","623536","585672",
"Other small states","OSS","Rural population","SP.RUR.TOTL","6567737","6648082","6743125","6836786","6917040","6981743","7043321","7117248","7197806","7273364","7349621","7430171","7522847","7633614","7748564","7878383","8017656","8169541","8317792","8453929","8578597","8696019","8812438","8941613","9066328","9192299","9314124","9423040","9527458","9653438","9774888","9877882","9971852","10064017","10163013","10247236","10342290","10434198","10523086","10612139","10694847","10766889","10832714","10888334","10943408","11002591","11074950","11139082","11203239","11265318","11322177","11373627","11440039","11520470","11603495","11686449","11764559","11839284","11906830","11965495","12013513","12052281",
"Pakistan","PAK","Rural population","SP.RUR.TOTL","35796504","36471739","37204541","37979302","38796081","39653141","40554445","41503346","42492604","43515996","44576656","45607948","46661515","47782861","48947078","50181666","51492610","52872643","54320986","55953896","57996109","60354319","62692646","64795487","66647802","68622204","70847514","73149864","75491112","77804108","80125063","82457877","84344645","86214116","88426939","90738196","93193415","95612752","98072717","100620127","103455636","106389285","108765682","110839491","113001810","115116972","117198541","119366136","121618092","123973649","126401257","128690602","130608810","132210696","133657977","134965499","136156249","137526581","139164735","140882429","142759072","144765164",
"Panama","PAN","Rural population","SP.RUR.TOTL","662117","674989","687938","701273","714765","728263","741674","754907","767904","780641","793876","811980","830187","848334","866319","884128","901634","918902","935916","952867","969746","985802","1002038","1018506","1035025","1051449","1067710","1083834","1099743","1115391","1129362","1132000","1133916","1135409","1136385","1136918","1136968","1136655","1135836","1134543","1134714","1147976","1161196","1174300","1187473","1200625","1213495","1226184","1238726","1251073","1263193","1274916","1286378","1297342","1307762","1317872","1327604","1336750","1345002","1351913","1356428","1358683",
"Peru","PER","Rural population","SP.RUR.TOTL","5410495","5511688","5556418","5597227","5635104","5670711","5702217","5729566","5752877","5773215","5776756","5774023","5781720","5842325","5898347","5950999","5999470","6048698","6099500","6148130","6196860","6243684","6318947","6395312","6470527","6543237","6612807","6679537","6745929","6811874","6875709","6932983","6984008","7033237","7070025","7102206","7129218","7153546","7173336","7184975","7185504","7172999","7147973","7113287","7072780","7027247","6975785","6920436","6898505","6892326","6889410","6892776","6900715","6912230","6928896","6954087","6992733","7041702","7114817","7188973","7228131","7248826",
"Philippines","PHL","Rural population","SP.RUR.TOTL","19856204","20376837","20883868","21396257","21913953","22437676","22963383","23492730","24027335","24559349","25089704","25553151","26007507","26452749","26877991","27318973","27859681","28450994","29078667","29708581","30283521","30605448","30897779","31175152","31431476","31662533","31863655","32040538","32208234","32365346","32634834","33473477","34327474","35202585","36094808","37007450","37973295","38984569","39998435","41006747","41992197","42958273","43922659","44888663","45861496","46831233","47796623","48775126","49773581","50775990","51735991","52482968","53219784","53934767","54621376","55344328","56134486","56910834","57642452","58337359","59003479","59577632",
"Palau","PLW","Rural population","SP.RUR.TOTL","4078","4134","4196","4263","4335","4407","4480","4523","4527","4527","4579","4696","4834","4945","4957","4899","4837","4773","4709","4642","4589","4532","4506","4486","4467","4451","4449","4501","4552","4601","4650","4697","4747","4799","4852","4916","5088","5294","5500","5701","5851","5930","5986","6044","5896","5721","5511","5296","5083","4874","4669","4467","4272","4120","4001","3886","3781","3681","3585","3499","3417","3338",
"Papua New Guinea","PNG","Rural population","SP.RUR.TOTL","1911700","1953757","1992033","2029276","2065138","2100625","2137427","2166751","2194235","2220672","2245231","2266902","2315691","2364660","2413051","2461083","2508938","2556785","2604474","2652021","2699706","2749424","2800833","2853848","2908586","2964987","3022909","3082254","3142827","3207362","3285458","3399689","3531494","3671668","3816793","3966398","4120608","4279668","4442569","4609652","4780981","4947314","5116895","5290260","5467062","5646888","5830044","6016275","6206124","6399512","6596003","6791774","6984539","7175510","7364829","7552450","7737827","7920575","8100661","8278107","8448551","8610641",
"Poland","POL","Rural population","SP.RUR.TOTL","15443482","15423370","15479763","15562999","15654736","15682854","15673858","15697376","15719100","15712366","15638034","15517086","15429055","15351984","15280453","15211597","15141165","15063720","14958284","14905343","14910549","14912632","14915727","14920566","14919234","14902331","14866334","14812582","14735285","14719583","14760306","14795540","14824105","14844565","14858578","14861776","14855705","14848040","14836338","14817709","14646934","14625682","14608969","14641519","14675719","14712016","14745032","14779722","14824820","14877599","14877776","14928409","14976333","15014846","15051507","15088963","15120448","15150057","15167875","15172143","15143331","15070539",
"Pre-demographic dividend","PRE","Rural population","SP.RUR.TOTL","163147690","166272718","169550256","172923531","176395169","179960028","183639889","187390196","191214822","195130189","199193529","203253999","207321835","211580810","216185433","220979690","225814960","230866177","236429342","242420081","247866967","252123000","256692544","261931034","267294766","272693320","277886137","283018192","288033835","293431150","298791801","304392030","311205916","319059649","327946561","336638495","343883666","351011087","358755864","366985171","375230168","383219269","392246310","401539518","410432929","419420688","428562973","437721947","446833624","456528196","466119030","475907318","486039060","496241461","506364450","516235412","526125315","536085331","546001060","556012255","566127695","575977352",
"Puerto Rico","PRI","Rural population","SP.RUR.TOTL","1307582","1297458","1290658","1284223","1273815","1257467","1235821","1208703","1179241","1152118","1132645","1126145","1123324","1122324","1119990","1114666","1106837","1096732","1084657","1071511","1031210","915308","806057","704908","612522","529615","455619","390306","333043","283432","249641","245572","241390","237755","234354","230967","228098","224814","220778","216681","213889","216410","218792","220995","223184","225002","226182","227018","227833","228763","229804","229075","228028","226867","224429","221453","217959","213251","205077","205163","210642","209130",
"Korea, Dem. People's Rep.","PRK","Rural population","SP.RUR.TOTL","6970671","7011439","7048127","7096413","7147970","7196344","7248493","7314151","7248610","7067738","6868571","6967569","7063596","7144274","7199078","7241168","7348650","7447406","7544450","7644051","7746643","7832202","7919263","8006737","8095143","8185503","8278271","8371577","8465161","8559517","8655929","8756401","8859219","8964822","9076626","9174040","9249946","9319047","9380980","9436341","9484222","9524688","9557010","9596394","9644953","9687390","9722418","9751858","9777831","9784670","9781506","9775470","9771436","9771211","9774567","9780661","9782363","9778365","9768391","9752555","9731082","9702586",
"Portugal","PRT","Rural population","SP.RUR.TOTL","5761501","5773339","5781154","5770307","5738993","5681173","5604196","5534506","5476514","5393520","5312077","5255663","5213556","5181155","5219177","5385244","5503181","5524194","5545792","5566724","5587795","5593505","5576561","5550813","5520219","5483117","5435735","5381914","5323719","5263530","5199759","5132609","5062834","5003363","4950901","4901898","4853841","4809043","4766554","4726461","4692296","4658665","4619439","4571864","4517810","4461605","4404945","4349078","4290949","4231103","4169291","4099817","4020561","3936962","3855050","3779248","3708283","3640950","3577639","3521605","3469087","3422889",
"Paraguay","PRY","Rural population","SP.RUR.TOTL","1220857","1248779","1277756","1306923","1336486","1366410","1396474","1426443","1456289","1486082","1515970","1546513","1578565","1603729","1629974","1656461","1682987","1709861","1737134","1765426","1795375","1827280","1860448","1888550","1916728","1945125","1973563","2001775","2029594","2056685","2082611","2107380","2130570","2156081","2180760","2203849","2225126","2244648","2262128","2277144","2288759","2294850","2294346","2303130","2312500","2320389","2326777","2331873","2336414","2341648","2350075","2361886","2374837","2390430","2407418","2424845","2442351","2459541","2475204","2489311","2502992","2514193",
"West Bank and Gaza","PSE","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","638796","657500","676641","696293","716420","737055","758154","779829","790656","804767","819109","833714","848526","863610","878906","894481","910309","926356","944546","962006","978760","994782","1010163","1024762","1038634","1051809","1064347","1073875","1089088","1103858","1118249","1132085",
"Pacific island small states","PSS","Rural population","SP.RUR.TOTL","705021","721986","739175","756592","773929","791298","807962","824002","839172","854102","868906","883344","897455","911412","926493","942406","959144","977480","996651","1016918","1037721","1058454","1079102","1099656","1120484","1141488","1161639","1177288","1190938","1203290","1215183","1225133","1234473","1244817","1254724","1264200","1274226","1288776","1304549","1320003","1334187","1347825","1361579","1374944","1387723","1400147","1412061","1423419","1433211","1442334","1452223","1462936","1473701","1484590","1495561","1506411","1517460","1528603","1539345","1549974","1563324","1579199",
"Post-demographic dividend","PST","Rural population","SP.RUR.TOTL","277583273","276984327","276267361","275238932","274093770","272761698","271290553","269578030","267775716","266087622","264461254","263886571","263095415","262180163","261159968","260192681","259589407","259002116","258385717","257810880","257130710","256274212","255655249","255050079","254450543","253896711","253119125","252031997","251092312","250599498","250081704","249466275","248736265","247823282","246688314","245490548","244490678","243537245","242467761","241350684","240351143","237955379","234955875","232087774","229353219","226710399","224445190","222435021","220549565","218575949","216596327","214928270","213944433","213060767","212198690","211250959","210271755","209088074","207799511","206253617","204909828","202676752",
"French Polynesia","PYF","Rural population","SP.RUR.TOTL","48975","49356","49814","50222","50658","51135","51572","51960","52302","52608","52860","53480","54733","55977","57196","58377","59532","60838","62859","64917","67067","69334","71669","73701","75561","77592","79709","81855","84105","86566","88970","91327","93631","95920","98174","100362","102559","104495","106370","108290","110290","112306","114311","115159","115318","115425","115453","115207","114563","113641","112616","111570","110452","110653","111216","111804","112326","112909","113584","114201","114805","115331",
"Qatar","QAT","Rural population","SP.RUR.TOTL","5358","5739","6272","6878","7606","8395","9267","10242","11304","12434","13743","15173","16795","18412","20024","21632","23241","24853","26470","28094","29512","30922","32314","33670","34977","36221","36703","35543","34327","33097","31862","30626","29395","28176","26967","25767","24579","23901","23891","23888","23829","23718","23592","23444","22638","22100","23641","25660","26878","26795","25685","25222","24831","24731","25068","25474","25562","25002","23932","22795","21117","19409",
"Romania","ROU","Rural population","SP.RUR.TOTL","12110087","12080581","12030313","11977238","11921130","11857243","11847286","11948119","12012953","12041101","12085640","12109565","12122296","12121991","12128723","12173328","12211371","12196032","12150355","12070684","11976387","11896080","11800888","11684072","11563433","11448111","11336893","11228468","11116099","11000766","10854514","10596632","10433628","10454264","10473627","10487165","10491599","10495945","10508454","10526353","10547299","10434781","10261140","10158919","10073097","9983156","9896426","9723952","9536351","9430554","9348183","9275922","9231911","9205089","9178039","9137575","9082745","9023346","8958416","8894686","8824640","8732240",
"Russian Federation","RUS","Rural population","SP.RUR.TOTL","55475143","55009623","54530929","54036643","53529836","53013631","52200695","51383521","50561694","49741704","48939317","48162739","47384351","46607946","45831223","45054966","44336325","43620050","42902521","42367388","42049135","41712214","41358307","40990219","40686607","40391011","40068987","39738044","39385579","39296740","39368740","39489185","39533441","39518242","39512122","39509505","39459487","39400215","39340974","39226849","39068066","38908572","38737259","38515588","38295974","38085588","37896710","37767668","37686839","37635362","37587981","37552971","37531739","37508423","37465023","37393138","37292302","37147222","36938654","36697963","36372705","35956998",
"Rwanda","RWA","Rural population","SP.RUR.TOTL","2889042","2965796","3037514","3103039","3171475","3252123","3342698","3442871","3549733","3659669","3771917","3881449","3991206","4103928","4218766","4335216","4453819","4574033","4696774","4838111","4999796","5181514","5378565","5571114","5754619","5949842","6164662","6385701","6587501","6760450","6923513","7074642","7175723","7326666","6161062","5127477","5951688","6710997","6866429","6883119","6899492","6922173","6967684","7119659","7305326","7499771","7701849","7911753","8126393","8343332","8563300","8785411","9003656","9220004","9439566","9663190","9895965","10135893","10374959","10612900","10854688","11096904",
"South Asia","SAS","Rural population","SP.RUR.TOTL","475885666","486436227","496948913","507707501","518688306","529664118","540531267","551560338","562994372","574737674","586514620","597478893","608195818","619979591","631842976","643509208","655074225","666819472","678787647","690874191","703215547","716026033","730393011","745538015","760974751","776550346","792102844","807625884","823319026","839319049","855181275","871035323","887714932","904942216","922112394","938925392","955402787","971790625","988242150","1004748067","1021103098","1036962056","1052071176","1066667365","1080292393","1093133681","1105086858","1116006716","1126489130","1137124389","1147845438","1158511721","1168432545","1177612521","1186074420","1193651294","1200939542","1208108270","1214643925","1220377717","1225655988","1229549240",
